boro,sex,race,agegrp,disease,yr,count,rate
Staten Island,Female,"Other, Including Native American/Alaska Native",70 - 74 yrs,Chlamydia,2007,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",70 - 74 yrs,Chlamydia,2008,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",70 - 74 yrs,Chlamydia,2009,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Queens,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Queens,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Queens,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Staten Island,Female,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,1,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,2,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,1,.
Bronx,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,1,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,1,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,1,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Brooklyn,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,1,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,2,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Manhattan,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Queens,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Queens,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Queens,Female,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,1,.
