Date,Borough,AllAgeTotalCOunt,AllAgeTotalRatio,Age0to4Count,Age0to4Ratio,Age5to17Count,Age5to17Ratio,Age18to64Count,Age18to64Ratio,Age65plusCount,Age65plusRatio
2/14/06,Brooklyn,70,0.046388337,26,0.276595745,24,0.101265823,20,0.01934236,0,0
2/14/06,Manhattan,66,0.049327354,16,0.390243902,20,0.169491525,27,0.028008299,3,0.013953488
2/14/06,Queens,74,0.055806938,28,0.388888889,21,0.139072848,22,0.024390244,3,0.014925373
2/14/06,Staten Island,11,0.024719101,1,0.027027027,6,0.111111111,4,0.014035088,0,0
2/14/06,Unknown,10,0.028735632,3,0.230769231,4,0.125,3,0.011111111,0,0
2/15/06,Bronx,85,0.037199125,31,0.260504202,29,0.101045296,24,0.015717092,1,0.002840909
2/15/06,Brooklyn,78,0.046511628,24,0.224299065,29,0.116935484,22,0.019213974,3,0.016949153
2/15/06,Manhattan,47,0.033404407,18,0.285714286,12,0.070588235,15,0.015432099,2,0.00990099
2/15/06,Queens,76,0.057014254,34,0.414634146,17,0.097142857,23,0.026528258,2,0.009569378
2/15/06,Staten Island,16,0.038369305,5,0.2,7,0.134615385,3,0.010948905,1,0.015151515
2/15/06,Unknown,6,0.015748032,3,0.142857143,0,0,3,0.010380623,0,0
2/16/06,Bronx,83,0.03643547,31,0.269565217,26,0.094890511,25,0.016276042,1,0.002832861
2/16/06,Brooklyn,83,0.055481283,27,0.278350516,29,0.133640553,25,0.024366472,2,0.012820513
2/16/06,Manhattan,68,0.05093633,30,0.555555556,18,0.118421053,16,0.017003188,4,0.021276596
2/16/06,Queens,71,0.053103964,30,0.447761194,25,0.172413793,15,0.016666667,1,0.004444444
2/16/06,Staten Island,10,0.024570025,5,0.227272727,3,0.056603774,2,0.007575758,0,0
2/16/06,Unknown,7,0.016627078,2,0.166666667,2,0.064516129,3,0.009146342,0,0
2/17/06,Bronx,65,0.029967727,26,0.209677419,7,0.027237354,30,0.021067416,2,0.005494506
2/17/06,Brooklyn,70,0.046449901,28,0.291666667,14,0.062780269,27,0.025862069,1,0.006944444
2/17/06,Manhattan,51,0.040348101,22,0.385964912,12,0.105263158,15,0.016910936,2,0.009708738
2/17/06,Queens,67,0.051538462,29,0.345238095,18,0.129496403,19,0.021111111,1,0.005681818
2/17/06,Staten Island,9,0.02173913,3,0.111111111,5,0.094339623,1,0.003891051,0,0
2/17/06,Unknown,5,0.012919897,1,0.047619048,1,0.03125,3,0.009803922,0,0
2/18/06,Bronx,61,0.033369803,30,0.229007634,13,0.074285714,18,0.014206788,0,0
2/18/06,Brooklyn,54,0.042286609,23,0.227722772,15,0.098039216,15,0.016429354,1,0.009090909
2/18/06,Manhattan,43,0.037294016,8,0.13559322,12,0.12631579,23,0.028048781,0,0
2/18/06,Queens,65,0.057983943,27,0.346153846,17,0.165048544,18,0.022698613,3,0.020408163
2/18/06,Staten Island,10,0.030120482,4,0.121212121,5,0.102040816,1,0.004878049,0,0
2/18/06,Unknown,7,0.020833333,3,0.166666667,1,0.034482759,2,0.007462687,1,0.047619048
2/19/06,Bronx,87,0.05017301,37,0.324561404,15,0.088235294,31,0.025514403,4,0.017021277
2/19/06,Brooklyn,66,0.056218058,19,0.153225807,28,0.217054264,18,0.022304833,1,0.00877193
2/19/06,Manhattan,54,0.05065666,15,0.217391304,20,0.256410256,18,0.023591088,1,0.006410256
2/19/06,Queens,52,0.051383399,28,0.424242424,18,0.202247191,6,0.008042895,0,0
2/19/06,Staten Island,4,0.011267606,2,0.052631579,2,0.044444444,0,0,0,0
2/19/06,Unknown,12,0.034985423,1,0.052631579,4,0.142857143,7,0.026022305,0,0
2/20/06,Bronx,85,0.040885041,28,0.205882353,25,0.125,30,0.021082221,2,0.00625
2/20/06,Brooklyn,91,0.062888735,37,0.342592593,22,0.139240506,26,0.02504817,6,0.041958042
2/20/06,Manhattan,59,0.046021841,12,0.193548387,21,0.203883495,24,0.026666667,2,0.00921659
2/20/06,Queens,94,0.079661017,42,0.446808511,33,0.314285714,19,0.02294686,0,0
2/20/06,Staten Island,5,0.012690355,3,0.09375,0,0,2,0.007407407,0,0
2/20/06,Unknown,8,0.023952096,2,0.076923077,2,0.0625,4,0.016064257,0,0
2/21/06,Bronx,74,0.032627866,25,0.190839695,25,0.137362637,20,0.012870013,4,0.009975062
2/21/06,Brooklyn,85,0.054071247,31,0.281818182,23,0.157534247,23,0.019827586,8,0.051282051
2/21/06,Manhattan,47,0.035364936,14,0.311111111,8,0.080808081,22,0.022335025,3,0.015
2/21/06,Queens,67,0.051067073,30,0.315789474,14,0.164705882,21,0.022316684,2,0.010471204
2/21/06,Staten Island,4,0.00952381,2,0.071428571,0,0,2,0.007462687,0,0
2/21/06,Unknown,7,0.019283747,4,0.4,0,0,3,0.010676157,0,0
2/22/06,Bronx,65,0.03076195,25,0.247524753,13,0.067708333,27,0.018036072,0,0
2/22/06,Brooklyn,69,0.045755968,31,0.279279279,13,0.085526316,22,0.02003643,3,0.020408163
2/22/06,Manhattan,36,0.028846154,9,0.15,7,0.081395349,18,0.019354839,2,0.011627907
2/22/06,Queens,67,0.053216839,30,0.37037037,19,0.191919192,17,0.018973214,1,0.005464481
2/22/06,Staten Island,6,0.014742015,2,0.066666667,0,0,4,0.01509434,0,0
2/22/06,Unknown,5,0.014836795,1,0.0625,0,0,4,0.014814815,0,0
2/23/06,Bronx,71,0.033115672,20,0.175438597,23,0.12568306,26,0.017218543,2,0.005934718
2/23/06,Brooklyn,60,0.041724618,22,0.239130435,10,0.056818182,26,0.025641026,2,0.012820513
2/23/06,Manhattan,47,0.035364936,11,0.224489796,12,0.116504854,18,0.018672199,6,0.028169014
2/23/06,Queens,67,0.056208054,28,0.430769231,13,0.123809524,24,0.028301887,2,0.011494253
2/23/06,Staten Island,10,0.02739726,3,0.125,4,0.102564103,3,0.012658228,0,0
2/23/06,Unknown,9,0.025787966,4,0.222222222,0,0,5,0.01754386,0,0
2/24/06,Bronx,52,0.025909317,22,0.222222222,5,0.027932961,22,0.015395381,3,0.01
2/24/06,Brooklyn,57,0.042035398,25,0.263157895,12,0.085714286,18,0.018480493,2,0.013605442
2/24/06,Manhattan,37,0.031951641,10,0.208333333,8,0.081632653,14,0.017010936,5,0.026455027
2/24/06,Queens,56,0.042911877,24,0.307692308,14,0.133333333,18,0.01910828,0,0
2/24/06,Staten Island,0,0,0,0,0,0,0,0,0,0
2/24/06,Unknown,8,0.021917808,1,0.05,1,0.045454546,5,0.017301038,1,0.029411765
2/25/06,Bronx,60,0.033057851,25,0.189393939,9,0.052631579,22,0.017446471,4,0.015936255
2/25/06,Brooklyn,79,0.063607085,34,0.323809524,17,0.123188406,24,0.027088036,4,0.03539823
2/25/06,Manhattan,45,0.041899441,19,0.263888889,5,0.064102564,19,0.024142313,2,0.01459854
2/25/06,Queens,54,0.050609185,22,0.285714286,11,0.104761905,21,0.029126214,0,0
2/25/06,Staten Island,3,0.008849558,1,0.037037037,1,0.027027027,0,0,1,0.018181818
2/25/06,Unknown,7,0.021084337,1,0.043478261,2,0.064516129,4,0.016194332,0,0
2/26/06,Bronx,60,0.036079375,27,0.223140496,10,0.059171598,22,0.019113814,1,0.004504505
2/26/06,Brooklyn,55,0.047743056,27,0.252336449,10,0.068965517,16,0.019704434,2,0.022727273
2/26/06,Manhattan,48,0.044985942,19,0.322033898,11,0.106796117,15,0.019455253,3,0.02238806
2/26/06,Queens,47,0.044507576,23,0.319444444,9,0.09,13,0.017687075,2,0.013422819
2/26/06,Staten Island,6,0.017045455,2,0.064516129,0,0,4,0.01826484,0,0
2/26/06,Unknown,9,0.028938907,5,0.227272727,1,0.05,3,0.012552301,0,0
2/27/06,Bronx,62,0.027802691,27,0.236842105,16,0.065843621,17,0.010932476,2,0.006289308
2/27/06,Brooklyn,69,0.043017456,32,0.351648352,21,0.099526066,15,0.013181019,1,0.006097561
2/27/06,Manhattan,35,0.027047913,13,0.245283019,5,0.040322581,16,0.017316017,1,0.005181347
2/27/06,Queens,52,0.038893044,25,0.337837838,13,0.089655172,11,0.011789925,3,0.016216216
2/27/06,Staten Island,11,0.025229358,3,0.090909091,2,0.039215686,5,0.017605634,1,0.014705882
2/27/06,Unknown,4,0.010989011,1,0.047619048,0,0,3,0.010948905,0,0
2/28/06,Bronx,51,0.023319616,16,0.137931035,10,0.033783784,25,0.017241379,0,0
2/28/06,Brooklyn,70,0.048275862,23,0.267441861,15,0.073529412,30,0.029296875,2,0.014705882
2/28/06,Manhattan,53,0.041864139,16,0.296296296,18,0.135338346,17,0.019079686,2,0.010638298
2/28/06,Queens,45,0.035460993,20,0.263157895,13,0.090277778,10,0.011600928,2,0.010695187
2/28/06,Staten Island,4,0.009950249,1,0.03030303,2,0.03030303,1,0.004,0,0
2/28/06,Unknown,3,0.009146342,1,0.071428571,0,0,2,0.007968128,0,0
3/1/06,Bronx,43,0.019598906,15,0.136363636,9,0.033457249,17,0.011310712,2,0.006410256
3/1/06,Brooklyn,58,0.039057239,19,0.188118812,11,0.048672566,28,0.027777778,0,0
3/1/06,Manhattan,33,0.025133283,7,0.145833333,7,0.047297297,19,0.02062975,0,0
3/1/06,Queens,46,0.033749083,16,0.225352113,5,0.032051282,24,0.026172301,1,0.00456621
3/1/06,Staten Island,6,0.015665796,5,0.185185185,1,0.025,0,0,0,0
3/1/06,Unknown,5,0.013586957,3,0.157894737,1,0.025641026,1,0.003460208,0,0
3/2/06,Bronx,56,0.027383863,21,0.221052632,13,0.052631579,21,0.014532872,1,0.003875969
3/2/06,Brooklyn,40,0.02962963,19,0.206521739,5,0.02631579,16,0.016806723,0,0
3/2/06,Manhattan,25,0.020525452,10,0.256410256,7,0.056910569,8,0.009049774,0,0
3/2/06,Queens,61,0.049193548,30,0.517241379,8,0.055555556,22,0.025345622,1,0.005882353
3/2/06,Staten Island,4,0.010752688,3,0.125,0,0,1,0.004219409,0,0
3/2/06,Unknown,6,0.019047619,0,0,1,0.032258065,4,0.017094017,1,0.028571429
3/3/06,Bronx,48,0.022482436,22,0.20754717,12,0.046875,13,0.008965517,1,0.003095975
3/3/06,Brooklyn,52,0.036111111,26,0.226086957,15,0.086705202,11,0.010901883,0,0
3/3/06,Manhattan,49,0.037205771,11,0.229166667,14,0.102941177,20,0.021574973,4,0.019417476
3/3/06,Queens,48,0.035820896,18,0.246575343,17,0.120567376,11,0.01171459,2,0.010695187
3/3/06,Staten Island,5,0.011848341,2,0.111111111,1,0.016666667,2,0.007326007,0,0
3/3/06,Unknown,4,0.010638298,1,0.058823529,3,0.083333333,0,0,0,0
3/4/06,Bronx,46,0.025122884,21,0.161538462,9,0.046153846,15,0.012214984,1,0.003610108
3/4/06,Brooklyn,29,0.02351987,7,0.066037736,9,0.065217391,12,0.014251782,1,0.006802721
3/4/06,Manhattan,37,0.031732419,8,0.166666667,8,0.086021505,20,0.023148148,1,0.00621118
3/4/06,Queens,57,0.050043898,29,0.337209302,14,0.114754098,14,0.018276762,0,0
3/4/06,Staten Island,5,0.012722646,2,0.057142857,2,0.039215686,0,0,1,0.014492754
3/4/06,Unknown,2,0.005780347,0,0,0,0,2,0.0078125,0,0
3/5/06,Bronx,66,0.037016265,33,0.255813954,15,0.068181818,17,0.014214047,1,0.004201681
3/5/06,Brooklyn,55,0.047089041,19,0.231707317,18,0.099447514,16,0.020025031,2,0.018867925
3/5/06,Manhattan,60,0.052585451,21,0.313432836,16,0.155339806,19,0.022974607,4,0.027777778
3/5/06,Queens,67,0.061524334,25,0.333333333,14,0.127272727,27,0.03619303,1,0.006329114
3/5/06,Staten Island,4,0.01055409,3,0.103448276,0,0,1,0.004310345,0,0
3/5/06,Unknown,9,0.026162791,4,0.190476191,0,0,4,0.015748032,1,0.024390244
3/6/06,Bronx,79,0.03182917,23,0.194915254,26,0.09352518,28,0.016499705,2,0.005141388
3/6/06,Brooklyn,64,0.039287907,19,0.208791209,28,0.114754098,17,0.014912281,0,0
3/6/06,Manhattan,43,0.030824373,14,0.285714286,18,0.113924051,11,0.011270492,0,0
3/6/06,Queens,63,0.042084168,20,0.303030303,21,0.118644068,19,0.018375242,3,0.013636364
3/6/06,Staten Island,4,0.007952286,1,0.033333333,2,0.02173913,1,0.003225807,0,0
3/6/06,Unknown,10,0.025445293,3,0.166666667,3,0.090909091,4,0.013377926,0,0
3/7/06,Bronx,50,0.021891419,20,0.194174757,12,0.040133779,16,0.010457516,2,0.005681818
3/7/06,Brooklyn,60,0.034207526,22,0.215686275,14,0.053846154,22,0.017828201,2,0.012658228
3/7/06,Manhattan,49,0.035532995,14,0.222222222,14,0.082840237,18,0.019210246,3,0.014285714
3/7/06,Queens,58,0.041636755,23,0.37704918,15,0.094936709,18,0.01865285,2,0.009569378
3/7/06,Staten Island,9,0.021791768,3,0.096774194,4,0.070175439,2,0.007633588,0,0
3/7/06,Unknown,5,0.014124294,0,0,0,0,5,0.018726592,0,0
3/8/06,Bronx,54,0.024623803,19,0.191919192,12,0.043636364,22,0.014676451,1,0.003125
3/8/06,Brooklyn,49,0.030837004,22,0.289473684,15,0.060483871,11,0.01,1,0.006060606
3/8/06,Manhattan,32,0.023038157,11,0.2,10,0.058823529,9,0.009463722,2,0.009389671
3/8/06,Queens,55,0.040145985,19,0.28358209,26,0.179310345,9,0.009750813,1,0.004273504
3/8/06,Staten Island,6,0.015037594,3,0.09375,2,0.035714286,1,0.004255319,0,0
3/8/06,Unknown,7,0.018041237,3,0.272727273,0,0,3,0.00990099,1,0.021276596
3/9/06,Bronx,55,0.025206233,16,0.148148148,14,0.044585987,23,0.015851137,2,0.006493507
3/9/06,Brooklyn,47,0.029541169,12,0.130434783,17,0.064885496,17,0.015769944,1,0.006289308
3/9/06,Manhattan,37,0.028309105,11,0.215686275,11,0.080291971,12,0.012958963,3,0.015544042
3/9/06,Queens,49,0.03670412,21,0.265822785,15,0.088235294,11,0.012387387,2,0.01010101
3/9/06,Staten Island,4,0.010075567,2,0.074074074,0,0,2,0.00862069,0,0
3/9/06,Unknown,3,0.008241758,1,0.071428571,0,0,1,0.003690037,1,0.020408163
3/10/06,Bronx,53,0.023629068,21,0.21,13,0.044067797,17,0.01138647,2,0.005633803
3/10/06,Brooklyn,46,0.030045722,17,0.180851064,17,0.072961373,10,0.009643202,2,0.011976048
3/10/06,Manhattan,33,0.024087591,7,0.106060606,9,0.062068966,14,0.015037594,3,0.013157895
3/10/06,Queens,68,0.05112782,36,0.428571429,15,0.099337748,15,0.017401392,2,0.00862069
3/10/06,Staten Island,1,0.002150538,1,0.027777778,0,0,0,0,0,0
3/10/06,Unknown,6,0.014669927,1,0.071428571,2,0.051282051,3,0.009463722,0,0
3/11/06,Bronx,57,0.029457364,22,0.152777778,21,0.105527638,12,0.009029345,2,0.007604563
3/11/06,Brooklyn,58,0.046251994,25,0.245098039,20,0.12987013,13,0.014806378,0,0
3/11/06,Manhattan,46,0.038851351,21,0.304347826,6,0.06185567,15,0.017793594,4,0.022857143
3/11/06,Queens,55,0.047619048,19,0.246753247,21,0.176470588,13,0.016476553,2,0.011764706
3/11/06,Staten Island,4,0.010230179,1,0.028571429,1,0.015384615,2,0.008368201,0,0
3/11/06,Unknown,2,0.005249344,0,0,0,0,2,0.006968641,0,0
3/12/06,Bronx,66,0.037478705,30,0.25862069,16,0.07960199,19,0.016020236,1,0.003875969
3/12/06,Brooklyn,45,0.037815126,20,0.185185185,16,0.094117647,9,0.01126408,0,0
3/12/06,Manhattan,44,0.037478705,17,0.288135593,13,0.131313131,13,0.015151515,1,0.006329114
3/12/06,Queens,49,0.043209877,19,0.218390805,16,0.108843537,13,0.017060368,1,0.007246377
3/12/06,Staten Island,4,0.011461318,2,0.060606061,2,0.037735849,0,0,0,0
3/12/06,Unknown,5,0.014749263,2,0.1,1,0.03125,2,0.007722008,0,0
3/13/06,Bronx,74,0.029076621,25,0.179856115,27,0.081570997,20,0.01189768,2,0.005076142
3/13/06,Brooklyn,63,0.036649215,22,0.196428571,25,0.093984962,16,0.013769363,0,0
3/13/06,Manhattan,45,0.031578947,13,0.240740741,19,0.134751773,11,0.010956175,2,0.008849558
3/13/06,Queens,77,0.052993806,35,0.5,29,0.154255319,12,0.012096774,1,0.004926108
3/13/06,Staten Island,6,0.012048193,0,0,4,0.064516129,2,0.00591716,0,0
3/13/06,Unknown,5,0.0125,1,0.05,1,0.027777778,3,0.009803922,0,0
3/14/06,Bronx,50,0.021767523,13,0.10483871,16,0.057142857,18,0.011472275,3,0.009259259
3/14/06,Brooklyn,63,0.039057657,22,0.20754717,22,0.093220339,18,0.016172507,1,0.006329114
3/14/06,Manhattan,34,0.024513338,10,0.172413793,12,0.072727273,10,0.010288066,2,0.010416667
3/14/06,Queens,58,0.041105599,23,0.348484849,17,0.097701149,18,0.018769552,0,0
3/14/06,Staten Island,5,0.011494253,1,0.033333333,2,0.024390244,2,0.007751938,0,0
3/14/06,Unknown,8,0.022284123,3,0.136363636,2,0.057142857,3,0.01119403,0,0
3/15/06,Bronx,63,0.027096774,22,0.158273381,18,0.055555556,22,0.014157014,1,0.003246753
3/15/06,Brooklyn,53,0.034799737,19,0.195876289,14,0.0625,18,0.017126546,2,0.013245033
3/15/06,Manhattan,42,0.033412888,9,0.147540984,13,0.1,18,0.020224719,2,0.011363636
3/15/06,Queens,38,0.028189911,15,0.166666667,8,0.054794521,14,0.014925373,1,0.005747126
3/15/06,Staten Island,4,0.009756098,1,0.045454546,2,0.036363636,1,0.003745318,0,0
3/15/06,Unknown,3,0.008746356,1,0.125,1,0.035714286,1,0.003584229,0,0
3/16/06,Bronx,49,0.022303141,19,0.180952381,8,0.026578073,21,0.014383562,1,0.003021148
3/16/06,Brooklyn,60,0.03992016,21,0.244186047,24,0.10041841,14,0.013605442,1,0.006711409
3/16/06,Manhattan,33,0.024336283,8,0.129032258,9,0.057692308,14,0.015037594,2,0.009661836
3/16/06,Queens,50,0.038022814,21,0.272727273,18,0.115384615,11,0.012387387,0,0
3/16/06,Staten Island,9,0.0225,2,0.074074074,5,0.090909091,2,0.008,0,0
3/16/06,Unknown,4,0.00973236,1,0.047619048,0,0,3,0.009646302,0,0
3/17/06,Bronx,38,0.017568192,17,0.138211382,12,0.044280443,9,0.006232687,0,0
3/17/06,Brooklyn,49,0.032885906,20,0.227272727,15,0.064102564,11,0.010731707,3,0.020979021
3/17/06,Manhattan,38,0.029457364,11,0.2,12,0.105263158,15,0.016759777,0,0
3/17/06,Queens,47,0.034156977,20,0.317460318,14,0.086956522,13,0.013993541,0,0
3/17/06,Staten Island,8,0.01965602,7,0.233333333,0,0,0,0,1,0.015625
3/17/06,Unknown,7,0.017412935,5,0.238095238,1,0.033333333,0,0,1,0.029411765
3/18/06,Bronx,33,0.017761033,12,0.094488189,6,0.032608696,15,0.01146789,0,0
3/18/06,Brooklyn,42,0.035805627,16,0.150943396,11,0.070063694,12,0.015037594,3,0.026785714
3/18/06,Manhattan,30,0.026132404,11,0.224489796,7,0.070707071,12,0.014527845,0,0
3/18/06,Queens,47,0.042495479,16,0.202531646,12,0.12371134,17,0.021656051,2,0.013793103
3/18/06,Staten Island,4,0.010723861,1,0.02631579,1,0.020408163,1,0.004065041,1,0.025
3/18/06,Unknown,4,0.010869565,1,0.034482759,0,0,2,0.00729927,0,0
3/19/06,Bronx,53,0.028266667,25,0.208333333,13,0.065,12,0.009433962,3,0.010600707
3/19/06,Brooklyn,47,0.040274207,20,0.192307692,17,0.099415205,10,0.012722646,0,0
3/19/06,Manhattan,41,0.03667263,12,0.210526316,7,0.097222222,20,0.023696683,2,0.013793103
3/19/06,Queens,72,0.065158371,35,0.52238806,26,0.216666667,10,0.013280213,1,0.006060606
3/19/06,Staten Island,7,0.019390582,1,0.027027027,2,0.036363636,4,0.01843318,0,0
3/19/06,Unknown,10,0.033333333,4,0.173913044,1,0.038461539,5,0.022727273,0,0
3/20/06,Bronx,63,0.02606537,27,0.219512195,21,0.067741936,15,0.009196812,0,0
3/20/06,Brooklyn,62,0.037103531,29,0.268518519,22,0.082397004,10,0.008741259,1,0.006578947
3/20/06,Manhattan,25,0.017217631,8,0.16,7,0.044585987,9,0.008645533,1,0.004901961
3/20/06,Queens,77,0.052667579,30,0.483870968,34,0.206060606,11,0.010989011,2,0.008547009
3/20/06,Staten Island,10,0.021231423,4,0.133333333,6,0.096774194,0,0,0,0
3/20/06,Unknown,5,0.013297872,0,0,4,0.125,1,0.003344482,0,0
3/21/06,Bronx,45,0.019876325,16,0.14953271,13,0.043046358,14,0.009108653,2,0.006289308
3/21/06,Brooklyn,57,0.035826524,20,0.186915888,20,0.088105727,16,0.014505893,1,0.006493507
3/21/06,Manhattan,34,0.024566474,7,0.152173913,12,0.088888889,14,0.013765978,1,0.005376344
3/21/06,Queens,59,0.043350478,22,0.285714286,24,0.158940397,10,0.010869565,3,0.014084507
3/21/06,Staten Island,7,0.016431925,4,0.166666667,2,0.029850746,1,0.003787879,0,0
3/21/06,Unknown,6,0.016806723,2,0.181818182,3,0.096774194,1,0.003558719,0,0
3/22/06,Bronx,64,0.029398255,21,0.17948718,20,0.06993007,22,0.015151515,1,0.00310559
3/22/06,Brooklyn,53,0.033544304,18,0.178217822,26,0.113043478,8,0.007319305,1,0.006410256
3/22/06,Manhattan,35,0.027888446,6,0.142857143,8,0.052631579,19,0.021640091,2,0.010928962
3/22/06,Queens,58,0.042243263,20,0.25,21,0.130434783,16,0.017094017,1,0.005102041
3/22/06,Staten Island,10,0.023980815,4,0.181818182,4,0.064516129,1,0.003623188,1,0.01754386
3/22/06,Unknown,4,0.009803922,3,0.176470588,0,0,1,0.003095975,0,0
3/23/06,Bronx,41,0.018270945,10,0.090909091,16,0.048048048,13,0.008855586,2,0.006006006
3/23/06,Brooklyn,50,0.033025099,19,0.184466019,16,0.058823529,12,0.012133468,3,0.02
3/23/06,Manhattan,43,0.032649962,10,0.227272727,18,0.116129032,12,0.013114754,3,0.014778325
3/23/06,Queens,40,0.029761905,16,0.202531646,11,0.064705882,12,0.013667426,1,0.004608295
3/23/06,Staten Island,9,0.02173913,5,0.142857143,1,0.014492754,3,0.011450382,0,0
3/23/06,Unknown,2,0.005464481,2,0.090909091,0,0,0,0,0,0
3/24/06,Bronx,62,0.027802691,21,0.185840708,22,0.080586081,17,0.011031798,2,0.00660066
3/24/06,Brooklyn,34,0.022034997,14,0.12962963,11,0.05,7,0.006511628,2,0.014285714
3/24/06,Manhattan,27,0.020485584,10,0.238095238,4,0.02962963,11,0.011615628,2,0.010309278
3/24/06,Queens,53,0.04,21,0.313432836,24,0.175182482,8,0.008781559,0,0
3/24/06,Staten Island,5,0.012135922,2,0.068965517,2,0.043478261,1,0.003773585,0,0
3/24/06,Unknown,3,0.00887574,1,0.05,1,0.041666667,1,0.003802281,0,0
3/25/06,Bronx,54,0.027921406,23,0.161971831,14,0.071428571,17,0.012888552,0,0
3/25/06,Brooklyn,50,0.039093041,23,0.211009174,15,0.081967213,11,0.012790698,1,0.007874016
3/25/06,Manhattan,43,0.036973345,14,0.222222222,14,0.133333333,13,0.015494637,2,0.012820513
3/25/06,Queens,51,0.043814433,26,0.337662338,13,0.119266055,10,0.01216545,2,0.012820513
3/25/06,Staten Island,6,0.015831135,4,0.166666667,0,0,2,0.008064516,0,0
3/25/06,Unknown,8,0.021917808,2,0.133333333,2,0.052631579,4,0.014652015,0,0
3/26/06,Bronx,82,0.045861298,28,0.213740458,35,0.164319249,18,0.015,1,0.004098361
3/26/06,Brooklyn,59,0.046057767,23,0.203539823,20,0.119047619,15,0.017201835,1,0.0078125
3/26/06,Manhattan,34,0.031539889,14,0.269230769,12,0.102564103,7,0.009162304,1,0.006896552
3/26/06,Queens,73,0.066243194,27,0.442622951,28,0.233333333,17,0.022516556,1,0.006024096
3/26/06,Staten Island,14,0.036082474,5,0.151515152,5,0.087719298,3,0.012145749,1,0.019607843
3/26/06,Unknown,8,0.024242424,1,0.058823529,2,0.057142857,4,0.015810277,1,0.04
3/27/06,Bronx,67,0.028706084,14,0.118644068,26,0.083870968,25,0.015832806,2,0.006116208
3/27/06,Brooklyn,59,0.034462617,18,0.165137615,19,0.072519084,22,0.018981881,0,0
3/27/06,Manhattan,48,0.032921811,14,0.208955224,23,0.14556962,11,0.010700389,0,0
3/27/06,Queens,53,0.03557047,18,0.206896552,22,0.119565217,10,0.00999001,3,0.013761468
3/27/06,Staten Island,7,0.01635514,4,0.129032258,2,0.029411765,1,0.003676471,0,0
3/27/06,Unknown,10,0.024630542,1,0.083333333,4,0.108108108,5,0.015974441,0,0
3/28/06,Bronx,74,0.032229965,24,0.242424242,26,0.087248322,22,0.014066496,2,0.005970149
3/28/06,Brooklyn,72,0.044198895,22,0.229166667,31,0.118773946,18,0.016071429,1,0.006578947
3/28/06,Manhattan,38,0.027757487,11,0.203703704,13,0.084415584,13,0.013612565,1,0.004854369
3/28/06,Queens,46,0.032145353,19,0.267605634,16,0.093567252,11,0.011458333,0,0
3/28/06,Staten Island,7,0.015452539,2,0.074074074,3,0.051724138,2,0.006896552,0,0
3/28/06,Unknown,9,0.023746702,1,0.037037037,5,0.12195122,3,0.011152416,0,0
3/29/06,Bronx,50,0.022522523,18,0.173076923,18,0.064285714,14,0.009296149,0,0
3/29/06,Brooklyn,59,0.037271004,24,0.233009709,17,0.077981651,16,0.014375562,2,0.013422819
3/29/06,Manhattan,40,0.029239766,7,0.111111111,10,0.070921986,22,0.022964509,1,0.004854369
3/29/06,Queens,58,0.040989399,17,0.2125,19,0.109195402,18,0.018711019,4,0.020100503
3/29/06,Staten Island,6,0.014669927,4,0.173913044,1,0.016666667,0,0,1,0.016393443
3/29/06,Unknown,2,0.00536193,1,0.076923077,0,0,1,0.003412969,0,0
3/30/06,Bronx,57,0.026425591,20,0.161290323,18,0.067924528,17,0.011604096,2,0.00660066
3/30/06,Brooklyn,53,0.035883548,24,0.279069767,13,0.065656566,16,0.015281757,0,0
3/30/06,Manhattan,27,0.022149303,7,0.116666667,10,0.074626866,8,0.009626956,2,0.010309278
3/30/06,Queens,64,0.047337278,29,0.408450704,16,0.106666667,19,0.020299145,0,0
3/30/06,Staten Island,2,0.005012531,1,0.038461539,0,0,1,0.0041841,0,0
3/30/06,Unknown,4,0.010178117,3,0.2,0,0,1,0.003215434,0,0
3/31/06,Bronx,46,0.021616541,13,0.128712871,17,0.069105691,16,0.01105736,0,0
3/31/06,Brooklyn,48,0.034383954,24,0.272727273,11,0.061797753,10,0.010214505,3,0.01986755
3/31/06,Manhattan,34,0.02675059,9,0.157894737,12,0.12631579,12,0.013303769,1,0.004608295
3/31/06,Queens,43,0.033620016,22,0.305555556,12,0.078431373,8,0.009111617,1,0.005681818
3/31/06,Staten Island,5,0.011792453,1,0.025641026,2,0.031746032,2,0.0078125,0,0
3/31/06,Unknown,4,0.010309278,0,0,1,0.027777778,3,0.009836066,0,0
4/1/06,Bronx,57,0.029518384,20,0.151515152,16,0.078048781,20,0.01507159,1,0.003745318
4/1/06,Brooklyn,53,0.041309431,22,0.23655914,21,0.125,9,0.009879254,1,0.009009009
4/1/06,Manhattan,32,0.026936027,9,0.147540984,13,0.112068966,9,0.010600707,1,0.00617284
4/1/06,Queens,53,0.042845594,15,0.174418605,26,0.184397163,12,0.014492754,0,0
4/1/06,Staten Island,0,0,0,0,0,0,0,0,0,0
4/1/06,Unknown,8,0.020512821,2,0.105263158,4,0.16,2,0.00625,0,0
4/2/06,Bronx,76,0.042387061,26,0.163522013,26,0.121495327,23,0.019475021,1,0.004201681
4/2/06,Brooklyn,46,0.037581699,19,0.184466019,14,0.068965517,11,0.013317191,2,0.02173913
4/2/06,Manhattan,41,0.038104089,14,0.254545455,11,0.100917431,16,0.020075282,0,0
4/2/06,Queens,57,0.048264183,30,0.365853659,15,0.111111111,11,0.013906448,1,0.005780347
